function	CV1	CV2	CV3	CV4	CV5	GF1	GF2	GF3	GF4	GF5	GF6
HYDROXYLAMINE-REDUCTASE-RXN	984.67	631.4200000000001	518.0	994.42	443.59	19.0	17.75	13.0	9.5	8.25	19.0
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN	2.0	1.0	3.0	1.0	1.0	0.0	1.0	85.0	0.0	0.4	1.8
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	44.92	12.0	17.92	38.0	5.58	229.17	229.33	229.17	231.15	231.00000000000003	228.33
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	44.92	12.0	17.92	38.0	5.58	229.17	229.33	219.17	231.15	231.00000000000003	228.33
HYDROXYPYRUVATE-REDUCTASE-RXN	17.5	30.0	18.0	10.5	3.67	0.0	0.0	25.0	0.0	0.4	5.3
HYPOXANPRIBOSYLTRAN-RXN	1114.4299999999998	987.59	957.75	1256.75	1048.17	482.17	478.24	494.51	473.3	473.2800000000001	481.06
IGPSYN-RXN	955.01	715.0899999999999	827.83	1063.25	935.09	250.0	247.91000000000005	287.84	240.15	242.28000000000003	251.73
IMIDAZOLONEPROPIONASE-RXN	690.67	269.17	262.5	726.92	217.67	15.0	17.0	44.5	5.0	7.2	19.65
IMIDPHOSDEHYD-RXN	1058.51	961.59	935.83	1204.75	1037.59	253.0	248.91000000000005	280.84	242.15	242.28000000000003	251.73
IMP-DEHYDROG-RXN	1129.93	1006.26	962.58	1259.92	1055.5100000000002	253.0	249.91000000000005	287.84	242.15	242.28000000000003	251.73
IMPCYCLOHYDROLASE-RXN	1783.43	1219.7600000000002	1209.08	1952.67	1254.5100000000002	268.0	264.91	297.34	247.15	249.28000000000003	267.98
INOPHOSPHOR-RXN	1175.51	1420.59	1409.33	1492.25	2083.09	255.0	255.91000000000005	273.84	246.15	246.08000000000004	253.83
INORGPYROPHOSPHAT-RXN	1318.4299999999998	1333.59	1300.75	1683.25	1438.6699999999998	488.67	480.24	537.5099999999999	475.3	477.2800000000001	484.56
INOSINEKIN-RXN	0.0	0.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
IPPISOM-RXN	44.92	12.0	17.92	39.0	6.25	229.17	229.33	229.17	231.15	231.00000000000003	231.33
ISOCHORMAT-RXN	0.0	1.0	0.0	0.0	0.67	0.0	1.0	2.0	0.0	0.0	3.0
ISOCHORSYN-RXN	692.5899999999999	289.42	303.92	697.17	224.34	244.17	246.08	263.67	236.65	238.25000000000003	248.58
ISOCIT-CLEAV-RXN	0.0	1.0	0.0	1.0	0.67	0.0	1.0	37.0	0.0	0.2	3.4
ISOCITDEH-RXN	999.01	842.3400000000001	861.83	1034.25	992.34	252.0	246.16000000000005	310.34	240.65	241.23	250.88
ISOCITRATE-DEHYDROGENASE-NAD+-RXN	17.0	22.0	10.0	138.0	23.0	1.0	1.0	2.0	0.0	1.0	1.0
ISOHEXENYLGLUTACONYL-COA-HYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
ISOLEUCINE--TRNA-LIGASE-RXN	1115.76	993.09	959.58	1255.75	1048.34	253.0	249.91000000000005	284.34	242.15	242.28000000000003	252.73
ISOVALERYLCOA-DHLIPOAMIDE-RXN	0.25	1.0	0.75	0.0	0.25	0.0	0.0	16.0	0.0	0.2	1.4
ISPH2-RXN	1149.84	1111.09	1183.16	1338.25	1175.2600000000002	25.33	20.58	69.17	13.0	12.28	24.4
KANAMYCIN-KINASE-RXN	0.67	0.0	0.17	0.0	0.33	229.17	229.33	221.17	231.15	231.00000000000003	228.33
KDGALDOL-RXN	6.0	6.0	5.0	15.0	5.67	0.0	0.0	0.0	0.0	0.0	2.0
KDO-8PPHOSPHAT-RXN	729.17	330.42	321.0	731.67	228.59	15.0	18.75	41.0	6.5	7.45	19.65
KDO-8PSYNTH-RXN	721.67	329.42	319.5	726.92	228.09	15.0	18.75	50.0	6.5	7.45	19.4
KDOTRANS-RXN	721.67	329.42	319.5	726.92	228.09	15.0	18.75	50.0	6.5	7.45	19.4
KDOTRANS2-RXN	721.67	329.42	319.5	726.92	228.09	15.0	18.75	50.0	6.5	7.45	19.4
KDPGALDOL-RXN	1056.51	952.59	916.33	1242.75	1045.09	254.0	250.91000000000005	258.84	243.15	243.28000000000003	251.23
KDUD-RXN	18.0	11.0	21.0	23.0	11.0	0.0	1.0	27.0	0.0	0.2	1.4
KETOACYLCOATHIOL-RXN	0.0	1.0	2.0	2.0	1.34	0.0	1.0	44.0	0.0	0.4	5.8
KETOISOCAPROATE-RXN	669.17	231.17	251.0	693.92	207.17	15.0	16.0	57.0	5.0	7.4	19.05
KETOLACTOSE-RXN	8177.05	5805.8	6056.799999999999	9051.85	7073.139999999999	187.15	184.4	213.35	73.5	90.9	179.75
KYNURENINASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0	0.0	0.2	1.4
KYNURENINE-3-MONOOXYGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0
L-ARABINONOLACTONASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
L-ASPARTATE-OXID-RXN	1014.84	892.0900000000001	728.1600000000001	1140.75	958.76	23.33	19.58	54.67	11.0	11.28	23.4
L-FUCONATE-HYDRATASE-RXN	0.0	1.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	1112.59	1077.42	1067.08	1266.08	1292.17	253.0	252.41000000000005	307.34	242.65	242.98	252.13
L-IDITOL-2-DEHYDROGENASE-RXN	1049.34	1657.84	1329.66	1126.5	2016.34	22.83	22.83	76.67	11.5	12.03	18.4
L-IDONATE-2-DEHYDROGENASE-RXN	0.0	4.0	0.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	1.0
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	0.0	2.0	0.0	1.0	0.67	0.0	1.0	27.0	0.0	0.4	2.8
L-LACTATE-DEHYDROGENASE-RXN	335.35	499.17	528.34	450.33	687.9900000000001	922.51	916.15	886.8499999999999	927.1	927.8300000000002	919.32
LACTALDDEHYDROG-RXN	15.17	15.67	2.0	5.17	5.34	0.0	0.0	16.0	0.0	0.2	2.4
LACTALDREDUCT-RXN	906.34	451.34	556.66	1077.75	401.0100000000001	20.83	15.33	14.67	9.0	9.33	20.25
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN	88.0	20.0	32.0	70.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0
LACTOSE6P-HYDROXY-RXN	44.0	12.0	17.0	35.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0
LAUROYLACYLTRAN-RXN	721.67	329.42	319.5	726.92	228.09	15.0	19.75	71.5	6.5	7.65	19.8
LCYSDESULF-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0	0.0	0.2	1.4
LEUCINE--TRNA-LIGASE-RXN	1114.76	990.59	959.58	1254.75	1047.84	253.0	249.91000000000005	284.34	242.15	242.28000000000003	251.73
LEUCINE-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0	0.0	0.2	1.4
LEUCYLTRANSFERASE-RXN	7.5	5.5	140.0	7.25	15.17	0.5	1.0	37.0	0.0	0.2	2.65
LEVANSUCRASE-RXN	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINB1-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
LINB2-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
LINOLENOYL-RXN	3003.02	1504.6	1732.33	3037.51	1293.1	293.5	300.41	411.34	256.15	261.38	306.18
LIPIDADISACCHARIDESYNTH-RXN	721.67	329.42	319.5	727.92	228.09	15.0	18.75	50.0	6.5	7.45	19.4
LIPIDXSYNTHESIS-RXN	705.17	307.42	304.5	719.42	225.09	15.0	18.75	41.0	5.5	7.45	18.9
LTARTDEHYDRA-RXN	2.0	0.0	3.0	1.0	2.34	0.0	0.0	0.0	0.0	0.0	0.0
LUMAZINESYN-RXN	872.0099999999999	567.59	527.3299999999999	897.75	577.09	245.5	248.91000000000005	304.34	240.15	240.48	253.13
LXULRU5P-RXN	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0
LYSDECARBOX-RXN	4.0	1.0	3.0	6.0	4.34	0.0	1.0	0.0	0.0	0.0	3.0
LYSINE--TRNA-LIGASE-RXN	1208.76	1221.09	1155.08	1385.25	1390.18	256.0	252.41000000000005	300.34	244.65	242.78000000000003	254.73
LYSINE-23-AMINOMUTASE-RXN	700.17	284.17	274.5	717.42	214.17	15.0	16.0	22.0	5.0	7.0	17.75
LYSOPHOSPHOLIPASE-RXN	52.84	214.67	127.33	82.83	272.34000000000003	230.5	231.16000000000005	261.84	233.65	233.03000000000003	235.73
LYSYLTRANSFERASE-RXN	44.5	13.0	18.5	38.0	5.5	0.0	2.0	18.0	0.0	0.2	1.4
LYXK-RXN	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
MALATE-DEH-RXN	1424.84	633.84	621.0	1442.34	451.5100000000001	30.0	36.5	50.5	11.0	14.5	36.5
MALATE-DEHYDROGENASE-ACCEPTOR-RXN	0.0	1.0	0.0	2.0	0.67	0.0	1.0	37.5	0.0	0.4	5.8
MALEATE-ISOMERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	1.4
MALEYLACETOACETATE-ISOMERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	0.0	0.2	0.4
MALEYLPYRUVATE-ISOMERASE-RXN	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MALIC-NADP-RXN	722.67	333.42	321.5	727.92	228.09	15.0	18.75	50.0	5.5	7.45	18.4
MALONYL-COA-ACP-TRANSACYL-RXN	1098.43	984.26	944.91	1243.08	1045.51	253.33	251.24	300.50999999999993	242.15	242.81	254.13
MALSYN-RXN	0.0	1.0	0.0	1.0	1.34	0.0	1.0	37.0	0.0	0.2	3.4
MALTACETYLTRAN-RXN	1922.7	1525.77	1641.16	2234.5	1869.26	961.67	952.06	938.69	942.1	946.24	955.07
MALTODEXGLUCOSID-RXN	4583.860000000001	2544.5200000000004	2541.16	4951.34	2719.8500000000004	561.5	561.82	552.68	500.3	511.1600000000001	563.6600000000001
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN	54.0	23.0	25.0	173.0	28.67	1.0	0.0	0.0	0.0	1.0	1.0
MALTOSE-PHOSPHORYLASE-RXN	52.42	14.0	19.42	42.75	6.08	229.17	228.33	229.17	231.15	231.00000000000003	228.58
MANNITOL-2-DEHYDROGENASE-RXN	645.0	210.0	246.0	684.0	201.0	15.0	15.0	29.0	5.0	7.2	16.4
MANNONDEHYDRAT-RXN	1581.7600000000002	878.5899999999999	985.58	1700.25	901.51	265.0	262.91	251.84	248.15	248.08000000000004	268.33000000000004
MANNONOXIDOREDUCT-RXN	162.67000000000002	330.0	409.17	236.0	438.0	233.67	229.83	224.17	235.65	232.50000000000003	232.33
MANNPDEHYDROG-RXN	50.92	33.0	21.92	51.0	8.58	229.17	230.33	219.17	231.15	231.00000000000003	230.33
MANNPISOM-RXN	855.0899999999999	455.42	404.92	1260.42	369.67	248.17	248.08	297.67	238.65	242.65	251.63
MBCOA-DHLIPOAMIDE-RXN	0.25	1.0	0.75	0.0	0.25	0.0	0.0	16.0	0.0	0.2	1.4
MCPMETEST-RXN	237.34	304.34000000000003	563.3199999999999	174.66	434.84	1.66	4.16	88.34	0.5	1.7600000000000002	7.7
MERCAPYSTRANS-RXN	10.0	15.0	9.0	4.5	3.84	0.0	1.0	66.0	0.0	0.4	3.8
MERCURY-II-REDUCTASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0
METHANOL-DEHYDROGENASE-RXN	1267.68	1081.92	1046.51	1409.17	1151.75	712.01	708.24	808.01	706.45	705.15	714.54
METHCOCLTH-RXN	11.0	10.0	19.0	3.0	11.5	0.0	0.0	0.0	0.0	0.0	0.0
METHENYLTHFCYCLOHYDRO-RXN	1114.76	990.59	959.58	1254.75	1047.84	253.0	249.91000000000005	284.34	242.15	242.28000000000003	251.73
METHGLYSYN-RXN	1263.09	1473.59	1310.41	1477.25	1727.51	30.83	21.08	39.67	14.5	13.58	23.5
METHIONINE--TRNA-LIGASE-RXN	1131.76	1097.09	1076.08	1273.75	1300.34	253.0	251.41000000000005	289.34	242.65	242.78000000000003	252.73
METHIONINE-GAMMA-LYASE-RXN	0.0	3.0	1.0	1.0	0.0	0.0	0.0	26.0	0.0	0.2	3.4
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN	1131.26	1014.09	1113.08	1263.75	1064.84	253.5	249.91000000000005	294.34	242.15	242.28000000000003	252.23
METHYLACETOACETYLCOATHIOL-RXN	221.51	188.17	306.0	189.33	189.33	459.17	461.99	614.5099999999999	462.3	463.5300000000001	463.56
METHYLACYLYLCOA-HYDROXY-RXN	326.17	350.17	399.66	311.33	279.01	3.83	3.33	145.67	2.0	1.33	10.5
METHYLASPARTATE-AMMONIA-LYASE-RXN	0.0	1.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0
METHYLASPARTATE-MUTASE-RXN	0.0	0.0	0.0	0.0	1.34	0.0	0.0	0.0	0.0	0.0	0.0
METHYLCROTONYL-COA-CARBOXYLASE-RXN	0.0	2.0	0.0	0.0	0.0	0.0	2.0	54.0	0.0	0.4	0.8
METHYLENETHFDEHYDROG-NADP-RXN	1114.76	990.59	959.58	1254.75	1047.84	253.0	249.91000000000005	284.34	242.15	242.28000000000003	251.73
METHYLGLUTACONYL-COA-HYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0	0.0	0.2	0.4
METHYLISOCITRATE-LYASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	30.5	0.0	0.2	1.4
METHYLMALONYL-COA-EPIM-RXN	735.67	361.42	358.5	746.92	273.42	15.0	17.75	37.0	5.5	7.25	18.0
METHYLMALONYL-COA-MUT-RXN	1428.84	632.84	628.0	1444.34	455.5100000000001	30.0	35.5	74.0	11.0	14.5	33.5
METHYLVALERATE-RXN	669.17	231.17	251.0	693.92	207.17	15.0	16.0	57.0	5.0	7.4	19.05
MEVALONATE-KINASE-RXN	44.92	12.0	17.92	38.0	5.58	229.17	229.33	229.17	231.15	231.00000000000003	228.33
MHPELY-RXN	40.67	22.17	11.66	51.33	16.17	0.33	0.33	1.67	0.0	0.33	2.0
MHPHYDROXY-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
MMUM-RXN	75.0	45.0	29.5	59.0	22.0	0.0	0.0	0.0	0.0	0.0	3.0
MONOPHENOL-MONOOXYGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
MUCONATE-CYCLOISOMERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
MUCONOLACTONE-DELTA-ISOMERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.2	0.4
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	697.17	285.42	298.5	700.42	220.42	15.0	16.75	13.0	5.5	7.25	17.5
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	925.09	832.4200000000001	829.4200000000001	967.92	880.17	251.67	249.58	285.67	242.15	240.95	253.73
MYO-INOSITOL-2-DEHYDROGENASE-RXN	667.0	319.0	358.5	706.25	451.5	15.0	16.5	50.0	5.5	7.9	23.05
MYO-INOSOSE-2-DEHYDRATASE-RXN	15.25	107.5	116.25	21.5	250.25	0.0	1.5	21.0	0.5	0.7	4.4
MYRISTOYLACYLTRAN-RXN	0.0	0.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN	44.92	10.0	16.92	38.0	5.58	229.17	229.33	219.17	231.15	231.00000000000003	229.33
N-ACETYLGLUCOSAMINE-KINASE-RXN	0.0	1.0	0.0	0.0	0.67	0.0	1.0	2.0	0.0	0.0	1.0
N-ACETYLGLUTPREDUCT-RXN	1063.51	967.59	939.83	1216.75	1042.59	253.0	248.91000000000005	300.34	242.15	242.28000000000003	251.73
N-ACETYLNEURAMINATE-SYNTHASE-RXN	20.5	106.0	249.5	22.75	263.5	0.5	1.5	24.0	0.5	0.5	0.25
N-ACETYLTRANSFER-RXN	378.84	688.1700000000001	657.33	508.83	822.6700000000001	238.0	230.16000000000005	275.34	236.65	235.23	237.13
N-ACYLGLUCOSAMINE-2-EPIMERASE-RXN	730.17	348.42	318.5	756.42	243.42	16.0	17.75	13.0	7.5	8.25	17.5
N-ACYLMANNOSAMINE-KINASE-RXN	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	1.0
N-CARBAMOYLPUTRESCINE-AMIDASE-RXN	697.17	285.42	298.5	700.42	220.42	15.0	18.75	31.0	5.5	7.45	16.9
N-FORMYLGLUTAMATE-DEFORMYLASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
N6-HYDROXYLYSINE-O-ACETYLTRANSFERASE-RXN	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NACGLCTRANS-RXN	1114.76	990.59	959.58	1254.75	1047.84	253.0	249.91000000000005	284.34	242.15	242.28000000000003	252.73
NAD-KIN-RXN	1114.76	990.59	959.58	1254.75	1047.84	253.0	249.91000000000005	284.34	242.15	242.28000000000003	252.73
NAD-SYNTH-GLN-RXN	1053.34	962.59	927.66	1225.25	1042.59	23.83	21.58	26.67	11.0	11.08	19.5
NAD-SYNTH-NH3-RXN	69.42	47.0	35.92	47.5	9.25	229.17	229.33	273.67	231.15	231.4	232.63
NADH-DEHYDROG-A-RXN	7809.35	4327.35	4079.65	8010.33	3775.05	165.99	191.49	415.01	74.0	81.49	210.0
NADH-DEHYDROGENASE-RXN	793.51	364.42	364.34	763.92	237.25000000000003	473.34	475.41	500.84	467.8	469.65	480.46
NADH-PEROXIDASE-RXN	44.25	10.0	16.75	35.0	5.25	0.0	0.0	0.0	0.0	0.0	0.0
NADPH-DEHYDROGENASE-RXN	44.0	12.0	17.0	35.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0
NADPYROPHOSPHAT-RXN	936.34	803.8400000000001	1095.66	1013.25	992.51	23.83	18.83	55.17	9.5	10.03	20.65
NAG1P-URIDYLTRANS-RXN	161.42000000000002	154.5	267.42	246.5	129.75	230.67	231.33	256.67	232.15	232.2	233.23
NAG6PDEACET-RXN	2439.6800000000003	1473.51	1470.83	2881.67	1548.0100000000002	287.0	278.16	294.84	256.65000000000003	260.03000000000003	286.73
NANE-RXN	332.34000000000003	569.1700000000001	597.83	358.33	739.1700000000001	237.0	231.16000000000005	230.84	235.65	233.83000000000004	231.33
NANK-RXN	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	1.0
NAPHTHOATE-SYN-RXN	705.5899999999999	294.42	309.92	709.17	224.67	244.17	245.08	245.67	236.65	238.25000000000003	245.58
NICONUCADENYLYLTRAN-RXN	1126.4299999999998	1021.59	969.75	1262.75	1052.17	482.17	478.24	503.51	473.3	473.2800000000001	480.06
NICOTINAMID-RXN	1.0	4.0	2.0	2.0	0.67	0.0	1.0	21.5	0.0	0.2	2.4
NICOTINATE-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.4	2.8
NICOTINATEPRIBOSYLTRANS-RXN	1056.59	897.6700000000001	903.08	1221.33	1024.92	253.0	247.16000000000005	281.34	240.65	242.23	252.63
NITRATREDUCT-RXN	24.5	38.0	30.0	24.0	11.19	0.0	3.0	31.0	0.0	0.2	5.9
NITRIC-OXIDE-REDUCTASE-RXN	0.0	1.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
NITRILE-HYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
NITRITE-REDUCTASE-CYTOCHROME-RXN	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
NITROGENASE-RXN	9.0	9.0	19.0	6.0	9.5	0.0	0.0	63.0	0.0	0.0	0.0
NMNAMIDOHYDRO-RXN	1084.09	1001.09	808.9100000000001	1369.75	1052.0100000000002	24.33	22.58	65.17	11.0	12.28	24.4
NQOR-RXN	9.67	8.0	3.17	135.0	24.67	229.17	230.33	289.17	231.15	232.6	240.53
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN	88.67	20.0	32.17	73.0	10.33	229.17	228.33	219.17	231.15	231.00000000000003	228.33
NUCLEOSIDE-DIP-KIN-RXN	734.42	268.17	291.25	743.92	219.59	15.0	17.0	53.5	6.0	7.2	20.15
NUCLEOSIDE-TRIPHOSPHATASE-RXN	6.0	9.0	16.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN	2066.52	1817.6	1803.49	2246.17	2039.43	275.83	265.74	336.01	250.65	251.91000000000005	267.58000000000004
O-PYROCATECHUATE-DECARBOXYLASE-RXN	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O-SUCCHOMOSERLYASE-RXN	12.67	24.0	8.17	30.0	9.0	229.17	229.33	240.67	231.15	231.2	231.73
O-SUCCINYLBENZOATE-COA-LIG-RXN	688.42	275.75	302.92	702.5	217.5	244.17	245.08	245.67	236.65	238.25000000000003	245.58
O-SUCCINYLBENZOATE-COA-SYN-RXN	2.92	5.0	6.92	1.5	3.75	229.17	228.33	222.67	231.15	231.00000000000003	229.33
OHACYL-COA-DEHYDROG-RXN	0.0	1.0	1.0	2.0	1.34	0.0	3.0	64.0	0.0	0.4	5.8
OHBUTYRYL-COA-EPIM-RXN	0.0	1.0	0.0	2.0	1.34	0.0	1.0	43.0	0.0	0.4	4.8
OHMETHYLBILANESYN-RXN	274.0	539.5	355.83	296.5	500.17	7.0	1.0	45.5	4.0	2.2	4.9
OHMETPYRKIN-RXN	1049.76	924.59	899.58	1186.75	996.84	253.0	247.91000000000005	279.34	241.15	242.28000000000003	251.73
OLEATE-HYDRATASE-RXN	168.92000000000002	196.0	139.92000000000002	335.5	148.07999999999998	234.17	228.33	228.17	235.15	233.00000000000003	230.33
OLIGOGALACTURONIDE-LYASE-RXN	7.5	2.0	1.5	4.75	0.5	0.0	0.0	0.0	0.0	0.0	0.25
ORNCARBAMTRANSFER-RXN	374.26	681.1700000000001	652.25	510.83	824.7500000000001	467.17	459.49	494.51	467.8	466.2300000000001	464.96
ORNDECARBOX-RXN	45.0	14.0	18.0	37.0	5.67	0.0	0.0	34.0	0.0	0.2	2.4
ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN	15.17	15.67	2.0	5.17	4.67	0.0	0.0	35.0	0.0	0.2	1.4
ORNITHINE-CYCLODEAMINASE-RXN	107.92	425.5	309.42	148.5	598.58	235.17	229.83	263.17	233.65	232.9	230.13
ORNITHINE-GLU-AMINOTRANSFORASE-RXN	15.17	15.67	2.0	5.17	4.67	0.0	0.0	35.0	0.0	0.2	1.4
ORNMUTST-RXN	14.0	26.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OROPRIBTRANS-RXN	1305.76	1308.59	1161.91	1485.75	1266.84	257.0	249.91000000000005	289.34	246.15	243.28000000000003	252.73
OROTATE-REDUCTASE-NADH-RXN	1112.43	1013.26	980.91	1260.08	1087.84	253.33	248.24	250.51	242.15	242.41000000000005	250.33
OROTPDECARB-RXN	1114.76	990.59	959.58	1254.75	1047.84	253.0	249.91000000000005	284.34	242.15	242.28000000000003	251.73
OXALATE-DECARBOXYLASE-RXN	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
OXALODECARB-RXN	3890.03	3143.11	3022.65	4089.84	3349.61	315.65999999999997	299.57000000000005	334.68	270.15	269.94000000000005	307.48
OXALYL-COA-DECARBOXYLASE-RXN	12.0	3.0	4.0	20.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0
P-PANTOCYSDECARB-RXN	1099.76	886.5900000000001	709.58	1232.75	783.8400000000001	252.5	248.41000000000005	279.34	241.65	241.78000000000003	251.73
P-PANTOCYSLIG-RXN	1101.76	890.5900000000001	715.58	1235.75	784.8400000000001	252.5	248.41000000000005	279.34	241.65	241.78000000000003	251.73
PABASYN-RXN	708.51	270.17	300.84	711.42	234.17	473.34	471.66	480.84	467.3	469.2000000000001	479.81
PALMITOTRANS-RXN	0.0	0.0	0.0	1.0	0.67	0.0	0.0	0.0	0.0	0.0	2.0
PANTEPADENYLYLTRAN-RXN	1114.76	990.59	959.58	1254.75	1047.84	253.0	249.91000000000005	284.34	242.15	242.28000000000003	251.73
PANTOATE-BETA-ALANINE-LIG-RXN	784.3399999999999	355.09	338.66	763.75	249.26	15.33	19.08	58.67	6.5	7.78	21.4
PANTOTHENATE-KIN-RXN	1172.43	1047.2600000000002	988.08	1282.17	1074.5100000000002	253.0	249.91000000000005	284.34	242.15	242.28000000000003	252.98
PDXJ-RXN	720.67	326.42	317.5	725.92	228.09	15.0	18.75	50.0	6.5	7.45	19.4
PECTINESTERASE-RXN	1975.0	681.0	758.0	2106.0	621.0	46.0	45.0	39.0	17.0	22.0	50.0
PENICILLIN-AMIDASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	0.0	0.2	0.4
PEPCARBOX-RXN	0.0	0.0	0.0	1.0	0.67	0.0	2.0	37.0	0.0	0.2	2.4
PEPCARBOXYKIN-RXN	1040.84	912.59	910.66	1082.25	993.26	22.83	20.58	59.67	10.0	10.28	22.4
PEPDEPHOS-RXN	1163.43	1025.26	971.24	1425.58	1078.68	254.33	250.24	311.00999999999993	242.15	243.81	257.13
PEPSYNTH-RXN	1.0	3.0	2.0	5.0	0.67	0.0	1.0	18.0	0.0	0.2	3.4
PEPTIDYLPROLYL-ISOMERASE-RXN	7418.31	4604.88	4413.74	7789.269999999999	4333.4800000000005	1077.0	1086.14	1306.86	989.1	1001.8200000000002	1098.0700000000002
PGLUCISOM-RXN	1117.76	984.59	962.58	1392.75	1070.84	254.0	249.91000000000005	284.34	242.15	243.28000000000003	252.73
PGLUCONDEHYDRAT-RXN	0.0	1.0	0.0	0.0	0.67	0.0	1.0	18.0	0.0	0.2	0.4
PGLYCDEHYDROG-RXN	1383.5100000000002	1669.09	1363.33	1667.25	1594.59	258.0	251.41000000000005	326.34	247.65	244.98	258.13
PGLYCEROLTRANSI-RXN	232.67	455.0	348.17	352.5	632.5	235.17	231.83	226.17	233.65	233.50000000000003	232.33
PGPPHOSPHA-RXN	671.0	237.5	264.5	700.25	207.01	15.0	16.0	15.0	6.0	7.0	23.75
PHEAMINOTRANS-RXN	1.0	3.0	2.0	2.0	0.67	0.0	1.0	34.0	0.0	0.4	2.8
PHENDEHYD-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
PHENYLALANINE--TRNA-LIGASE-RXN	2229.52	1981.1800000000003	1919.16	2509.5	2095.6800000000003	506.0	499.8200000000001	568.68	484.3	484.56000000000006	503.46
